"","start_id","start_name","start_latitude","start_longitude","end_id","end_name","end_latitude","end_longitude","n"
"227",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,54
"228",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,108
"229",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,79
"230",519,"Pershing Square North",40.751873,-73.977706,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,61
"231",285,"Broadway & E 14 St",40.73454567,-73.99074142,335,"Washington Pl & Broadway",40.72903917,-73.99404649,68
"232",382,"University Pl & E 14 St",40.73492695,-73.99200509,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,63
"233",402,"Broadway & E 22 St",40.7403432,-73.98955109,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,57
"234",195,"Liberty St & Broadway",40.70905623,-74.01043382,337,"Old Slip & Front St",40.7037992,-74.00838676,58
"235",350,"Clinton St & Grand St",40.71559509,-73.9870295,340,"Madison St & Clinton St",40.71269042,-73.98776323,52
"236",3435,"Grand St & Elizabeth St",40.718822,-73.99596,342,"Columbia St & Rivington St",40.71739973,-73.98016555,67
"237",382,"University Pl & E 14 St",40.73492695,-73.99200509,346,"Bank St & Hudson St",40.73652889,-74.00618026,56
"238",127,"Barrow St & Hudson St",40.73172428,-74.00674436,346,"Bank St & Hudson St",40.73652889,-74.00618026,62
"239",328,"Watts St & Greenwich St",40.72405549,-74.00965965,347,"Greenwich St & W Houston St",40.728846,-74.008591,60
"240",514,"12 Ave & W 40 St",40.76087502,-74.00277668,347,"Greenwich St & W Houston St",40.728846,-74.008591,61
"241",3255,"8 Ave & W 31 St",40.75058535,-73.99468482,347,"Greenwich St & W Houston St",40.728846,-74.008591,54
"242",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,347,"Greenwich St & W Houston St",40.728846,-74.008591,112
"243",3002,"South End Ave & Liberty St",40.711512,-74.015756,347,"Greenwich St & W Houston St",40.728846,-74.008591,53
"244",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,347,"Greenwich St & W Houston St",40.728846,-74.008591,81
"245",405,"Washington St & Gansevoort St",40.739323,-74.008119,347,"Greenwich St & W Houston St",40.728846,-74.008591,61
"246",426,"West St & Chambers St",40.71754834,-74.01322069,347,"Greenwich St & W Houston St",40.728846,-74.008591,106
"247",307,"Canal St & Rutgers St",40.71427487,-73.98990025,350,"Clinton St & Grand St",40.71559509,-73.9870295,72
"248",279,"Peck Slip & Front St",40.707873,-74.00167,350,"Clinton St & Grand St",40.71559509,-73.9870295,52
"249",296,"Division St & Bowery",40.71413089,-73.9970468,350,"Clinton St & Grand St",40.71559509,-73.9870295,53
"250",502,"Henry St & Grand St",40.714215,-73.981346,350,"Clinton St & Grand St",40.71559509,-73.9870295,62
"251",3435,"Grand St & Elizabeth St",40.718822,-73.99596,350,"Clinton St & Grand St",40.71559509,-73.9870295,111
"252",195,"Liberty St & Broadway",40.70905623,-74.01043382,351,"Front St & Maiden Ln",40.70530954,-74.00612572,52
"253",307,"Canal St & Rutgers St",40.71427487,-73.98990025,355,"Bayard St & Baxter St",40.71602118,-73.99974372,69
"254",311,"Norfolk St & Broome St",40.7172274,-73.98802084,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,54
"255",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,51
"256",347,"Greenwich St & W Houston St",40.728846,-74.008591,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,136
"257",303,"Mercer St & Spring St",40.72362738,-73.99949601,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,69
"258",3664,"North Moore St & Greenwich St",40.72019521,-74.01030064,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,53
"259",284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,60
"260",328,"Watts St & Greenwich St",40.72405549,-74.00965965,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,78
"261",382,"University Pl & E 14 St",40.73492695,-73.99200509,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,56
"262",293,"Lafayette St & E 8 St",40.73020661,-73.99102628,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,62
"263",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,54
"264",3746,"6 Ave & Broome St",40.72430832,-74.00473036,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,62
"265",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,54
"266",459,"W 20 St & 11 Ave",40.746745,-74.007756,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,125
"267",514,"12 Ave & W 40 St",40.76087502,-74.00277668,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,88
"268",3686,"Gansevoort St & Hudson St",40.7394482,-74.00507033,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,75
"269",3002,"South End Ave & Liberty St",40.711512,-74.015756,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,61
"270",212,"W 16 St & The High Line",40.74334935,-74.00681753,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,54
"271",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,69
"272",426,"West St & Chambers St",40.71754834,-74.01322069,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,186
"273",405,"Washington St & Gansevoort St",40.739323,-74.008119,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,126
"274",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,53
"275",3260,"Mercer St & Bleecker St",40.72706363,-73.99662137,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,77
"276",128,"MacDougal St & Prince St",40.72710258,-74.00297088,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,55
"277",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,74
"278",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,51
"279",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,51
"280",251,"Mott St & Prince St",40.72317958,-73.99480012,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,57
"281",465,"Broadway & W 41 St",40.75513557,-73.98658032,359,"E 47 St & Park Ave",40.75510267,-73.97498696,72
"282",469,"Broadway & W 53 St",40.76344058,-73.98268129,359,"E 47 St & Park Ave",40.75510267,-73.97498696,95
"283",495,"W 47 St & 10 Ave",40.76269882,-73.99301222,359,"E 47 St & Park Ave",40.75510267,-73.97498696,52
"284",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,359,"E 47 St & Park Ave",40.75510267,-73.97498696,63
"285",501,"FDR Drive & E 35 St",40.744219,-73.97121214,359,"E 47 St & Park Ave",40.75510267,-73.97498696,69
"286",173,"Broadway & W 49 St",40.76068327,-73.98452729,359,"E 47 St & Park Ave",40.75510267,-73.97498696,90
"287",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,359,"E 47 St & Park Ave",40.75510267,-73.97498696,55
"288",305,"E 58 St & 3 Ave",40.76095756,-73.96724467,359,"E 47 St & Park Ave",40.75510267,-73.97498696,59
"289",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,359,"E 47 St & Park Ave",40.75510267,-73.97498696,98
"290",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,359,"E 47 St & Park Ave",40.75510267,-73.97498696,59
"291",362,"Broadway & W 37 St",40.75172632,-73.98753523,359,"E 47 St & Park Ave",40.75510267,-73.97498696,54
"292",3443,"W 52 St & 6 Ave",40.76132983,-73.97982001,359,"E 47 St & Park Ave",40.75510267,-73.97498696,70
"293",307,"Canal St & Rutgers St",40.71427487,-73.98990025,361,"Allen St & Hester St",40.71605866,-73.99190759,60
"294",312,"Allen St & Stanton St",40.722055,-73.989111,361,"Allen St & Hester St",40.71605866,-73.99190759,56
"295",519,"Pershing Square North",40.751873,-73.977706,362,"Broadway & W 37 St",40.75172632,-73.98753523,125
"296",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,362,"Broadway & W 37 St",40.75172632,-73.98753523,51
"297",465,"Broadway & W 41 St",40.75513557,-73.98658032,362,"Broadway & W 37 St",40.75172632,-73.98753523,75
"298",469,"Broadway & W 53 St",40.76344058,-73.98268129,362,"Broadway & W 37 St",40.75172632,-73.98753523,72
"299",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,362,"Broadway & W 37 St",40.75172632,-73.98753523,53
"300",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,362,"Broadway & W 37 St",40.75172632,-73.98753523,66
"301",229,"Great Jones St",40.72743423,-73.99379025,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,59
"302",3746,"6 Ave & Broome St",40.72430832,-74.00473036,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,62
"303",3686,"Gansevoort St & Hudson St",40.7394482,-74.00507033,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,87
"304",405,"Washington St & Gansevoort St",40.739323,-74.008119,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,66
"305",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,53
"306",347,"Greenwich St & W Houston St",40.728846,-74.008591,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,59
"307",402,"Broadway & E 22 St",40.7403432,-73.98955109,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,53
"308",426,"West St & Chambers St",40.71754834,-74.01322069,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,67
"309",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,92
"310",3256,"Pier 40 - Hudson River Park",40.72771408,-74.01129574,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,60
"311",247,"Perry St & Bleecker St",40.73535398,-74.00483091,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,70
"312",3260,"Mercer St & Bleecker St",40.72706363,-73.99662137,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,68
"313",417,"Barclay St & Church St",40.71291224,-74.01020234,377,"6 Ave & Canal St",40.72243797,-74.00566443,132
"314",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,377,"6 Ave & Canal St",40.72243797,-74.00566443,63
"315",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,379,"W 31 St & 7 Ave",40.749156,-73.9916,61
"316",540,"Lexington Ave & E 29 St",40.74311555,-73.98215353,379,"W 31 St & 7 Ave",40.749156,-73.9916,53
"317",3641,"Broadway & W 25 St",40.74286877,-73.98918629,379,"W 31 St & 7 Ave",40.749156,-73.9916,70
"318",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,379,"W 31 St & 7 Ave",40.749156,-73.9916,75
"319",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,379,"W 31 St & 7 Ave",40.749156,-73.9916,103
"320",497,"E 17 St & Broadway",40.73704984,-73.99009296,379,"W 31 St & 7 Ave",40.749156,-73.9916,96
"321",536,"1 Ave & E 30 St",40.74144387,-73.97536082,379,"W 31 St & 7 Ave",40.749156,-73.9916,69
"322",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,379,"W 31 St & 7 Ave",40.749156,-73.9916,76
"323",2012,"E 27 St & 1 Ave",40.739445,-73.976806,379,"W 31 St & 7 Ave",40.749156,-73.9916,95
"324",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,379,"W 31 St & 7 Ave",40.749156,-73.9916,78
"325",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,379,"W 31 St & 7 Ave",40.749156,-73.9916,63
"326",517,"Pershing Square South",40.751581,-73.97791,379,"W 31 St & 7 Ave",40.749156,-73.9916,57
"327",402,"Broadway & E 22 St",40.7403432,-73.98955109,379,"W 31 St & 7 Ave",40.749156,-73.9916,78
"328",472,"E 32 St & Park Ave",40.7457121,-73.98194829,379,"W 31 St & 7 Ave",40.749156,-73.9916,108
"329",519,"Pershing Square North",40.751873,-73.977706,379,"W 31 St & 7 Ave",40.749156,-73.9916,114
"330",545,"E 23 St & 1 Ave",40.736502,-73.97809472,379,"W 31 St & 7 Ave",40.749156,-73.9916,52
"331",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,379,"W 31 St & 7 Ave",40.749156,-73.9916,112
"332",496,"E 16 St & 5 Ave",40.73726186,-73.99238967,379,"W 31 St & 7 Ave",40.749156,-73.9916,55
"333",3687,"E 33 St & 1 Ave",40.74322681,-73.97449784,379,"W 31 St & 7 Ave",40.749156,-73.9916,70
"334",426,"West St & Chambers St",40.71754834,-74.01322069,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,67
"335",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,54
"336",293,"Lafayette St & E 8 St",40.73020661,-73.99102628,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,69
"337",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,89
"338",382,"University Pl & E 14 St",40.73492695,-73.99200509,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,62
"339",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,57
"340",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,382,"University Pl & E 14 St",40.73492695,-73.99200509,51
"341",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,382,"University Pl & E 14 St",40.73492695,-73.99200509,53
"342",3711,"E 13 St & Avenue A",40.72966729,-73.98067966,382,"University Pl & E 14 St",40.73492695,-73.99200509,51
"343",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,66
"344",284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,382,"University Pl & E 14 St",40.73492695,-73.99200509,64
"345",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,382,"University Pl & E 14 St",40.73492695,-73.99200509,58
"346",3641,"Broadway & W 25 St",40.74286877,-73.98918629,382,"University Pl & E 14 St",40.73492695,-73.99200509,54
"347",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,382,"University Pl & E 14 St",40.73492695,-73.99200509,56
"348",402,"Broadway & E 22 St",40.7403432,-73.98955109,382,"University Pl & E 14 St",40.73492695,-73.99200509,96
"349",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,382,"University Pl & E 14 St",40.73492695,-73.99200509,70
"350",3244,"University Pl & E 8 St",40.73143724,-73.99490342,382,"University Pl & E 14 St",40.73492695,-73.99200509,109
"351",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,382,"University Pl & E 14 St",40.73492695,-73.99200509,61
"352",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,382,"University Pl & E 14 St",40.73492695,-73.99200509,54
"353",3686,"Gansevoort St & Hudson St",40.7394482,-74.00507033,382,"University Pl & E 14 St",40.73492695,-73.99200509,53
"354",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,382,"University Pl & E 14 St",40.73492695,-73.99200509,66
"355",293,"Lafayette St & E 8 St",40.73020661,-73.99102628,383,"Greenwich Ave & Charles St",40.735238,-74.000271,57
"356",426,"West St & Chambers St",40.71754834,-74.01322069,387,"Centre St & Chambers St",40.71273266,-74.0046073,80
"357",3461,"Murray St & Greenwich St",40.71485151,-74.01122332,387,"Centre St & Chambers St",40.71273266,-74.0046073,58
"358",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,114
"359",3641,"Broadway & W 25 St",40.74286877,-73.98918629,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,55
"360",442,"W 27 St & 7 Ave",40.746647,-73.993915,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,68
"361",3255,"8 Ave & W 31 St",40.75058535,-73.99468482,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,74
"362",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,109
"363",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,82
"364",212,"W 16 St & The High Line",40.74334935,-74.00681753,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,51
"365",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,388,"W 26 St & 10 Ave",40.74971775,-74.00295035,61
"366",3263,"Cooper Square & Astor Pl",40.72951496,-73.9907527,393,"E 5 St & Avenue C",40.72299208,-73.97995466,52
"367",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,394,"E 9 St & Avenue C",40.72521311,-73.97768752,51
"368",293,"Lafayette St & E 8 St",40.73020661,-73.99102628,394,"E 9 St & Avenue C",40.72521311,-73.97768752,74
"369",3711,"E 13 St & Avenue A",40.72966729,-73.98067966,394,"E 9 St & Avenue C",40.72521311,-73.97768752,56
"370",285,"Broadway & E 14 St",40.73454567,-73.99074142,394,"E 9 St & Avenue C",40.72521311,-73.97768752,61
"371",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,402,"Broadway & E 22 St",40.7403432,-73.98955109,57
"372",533,"Broadway & W 38 St",40.75299641,-73.98721619,402,"Broadway & E 22 St",40.7403432,-73.98955109,54
"373",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,402,"Broadway & E 22 St",40.7403432,-73.98955109,95
"374",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,402,"Broadway & E 22 St",40.7403432,-73.98955109,53
"375",442,"W 27 St & 7 Ave",40.746647,-73.993915,402,"Broadway & E 22 St",40.7403432,-73.98955109,51
"376",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,402,"Broadway & E 22 St",40.7403432,-73.98955109,62
"377",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,402,"Broadway & E 22 St",40.7403432,-73.98955109,173
"378",445,"E 10 St & Avenue A",40.72740794,-73.98142006,402,"Broadway & E 22 St",40.7403432,-73.98955109,59
"379",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,402,"Broadway & E 22 St",40.7403432,-73.98955109,53
"380",519,"Pershing Square North",40.751873,-73.977706,402,"Broadway & E 22 St",40.7403432,-73.98955109,121
"381",459,"W 20 St & 11 Ave",40.746745,-74.007756,402,"Broadway & E 22 St",40.7403432,-73.98955109,52
"382",3711,"E 13 St & Avenue A",40.72966729,-73.98067966,402,"Broadway & E 22 St",40.7403432,-73.98955109,74
"383",2003,"1 Ave & E 18 St",40.73381219,-73.98054421,402,"Broadway & E 22 St",40.7403432,-73.98955109,66
"384",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,402,"Broadway & E 22 St",40.7403432,-73.98955109,62
"385",3258,"W 27 St & 10 Ave",40.75018156,-74.00218427,402,"Broadway & E 22 St",40.7403432,-73.98955109,67
"386",293,"Lafayette St & E 8 St",40.73020661,-73.99102628,402,"Broadway & E 22 St",40.7403432,-73.98955109,55
"387",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,402,"Broadway & E 22 St",40.7403432,-73.98955109,53
"388",545,"E 23 St & 1 Ave",40.736502,-73.97809472,402,"Broadway & E 22 St",40.7403432,-73.98955109,86
"389",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,402,"Broadway & E 22 St",40.7403432,-73.98955109,62
"390",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,402,"Broadway & E 22 St",40.7403432,-73.98955109,74
"391",474,"5 Ave & E 29 St",40.7451677,-73.98683077,402,"Broadway & E 22 St",40.7403432,-73.98955109,73
"392",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,402,"Broadway & E 22 St",40.7403432,-73.98955109,62
"393",517,"Pershing Square South",40.751581,-73.97791,402,"Broadway & E 22 St",40.7403432,-73.98955109,51
"394",486,"Broadway & W 29 St",40.7462009,-73.98855723,402,"Broadway & E 22 St",40.7403432,-73.98955109,108
"395",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,402,"Broadway & E 22 St",40.7403432,-73.98955109,62
"396",497,"E 17 St & Broadway",40.73704984,-73.99009296,402,"Broadway & E 22 St",40.7403432,-73.98955109,91
"397",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,402,"Broadway & E 22 St",40.7403432,-73.98955109,141
"398",379,"W 31 St & 7 Ave",40.749156,-73.9916,402,"Broadway & E 22 St",40.7403432,-73.98955109,84
"399",504,"1 Ave & E 16 St",40.73221853,-73.98165557,402,"Broadway & E 22 St",40.7403432,-73.98955109,62
"400",3002,"South End Ave & Liberty St",40.711512,-74.015756,405,"Washington St & Gansevoort St",40.739323,-74.008119,91
"401",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,405,"Washington St & Gansevoort St",40.739323,-74.008119,54
"402",426,"West St & Chambers St",40.71754834,-74.01322069,405,"Washington St & Gansevoort St",40.739323,-74.008119,165
"403",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,405,"Washington St & Gansevoort St",40.739323,-74.008119,90
"404",3256,"Pier 40 - Hudson River Park",40.72771408,-74.01129574,405,"Washington St & Gansevoort St",40.739323,-74.008119,54
"405",284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,405,"Washington St & Gansevoort St",40.739323,-74.008119,73
"406",3664,"North Moore St & Greenwich St",40.72019521,-74.01030064,405,"Washington St & Gansevoort St",40.739323,-74.008119,63
"407",514,"12 Ave & W 40 St",40.76087502,-74.00277668,405,"Washington St & Gansevoort St",40.739323,-74.008119,99
"408",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,405,"Washington St & Gansevoort St",40.739323,-74.008119,55
"409",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,405,"Washington St & Gansevoort St",40.739323,-74.008119,113
"410",347,"Greenwich St & W Houston St",40.728846,-74.008591,405,"Washington St & Gansevoort St",40.739323,-74.008119,58
"411",307,"Canal St & Rutgers St",40.71427487,-73.98990025,412,"Forsyth St & Canal St",40.7158155,-73.99422366,82
"412",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,412,"Forsyth St & Canal St",40.7158155,-73.99422366,51
"413",377,"6 Ave & Canal St",40.72243797,-74.00566443,417,"Barclay St & Church St",40.71291224,-74.01020234,148
"414",3664,"North Moore St & Greenwich St",40.72019521,-74.01030064,417,"Barclay St & Church St",40.71291224,-74.01020234,134
"415",257,"Lispenard St & Broadway",40.71939226,-74.00247214,417,"Barclay St & Church St",40.71291224,-74.01020234,54
"416",499,"Broadway & W 60 St",40.76915505,-73.98191841,422,"W 59 St & 10 Ave",40.770513,-73.988038,95
"417",514,"12 Ave & W 40 St",40.76087502,-74.00277668,426,"West St & Chambers St",40.71754834,-74.01322069,282
"418",405,"Washington St & Gansevoort St",40.739323,-74.008119,426,"West St & Chambers St",40.71754834,-74.01322069,158
"419",459,"W 20 St & 11 Ave",40.746745,-74.007756,426,"West St & Chambers St",40.71754834,-74.01322069,198
"420",72,"W 52 St & 11 Ave",40.76727216,-73.99392888,426,"West St & Chambers St",40.71754834,-74.01322069,56
"421",3002,"South End Ave & Liberty St",40.711512,-74.015756,426,"West St & Chambers St",40.71754834,-74.01322069,127
"422",3255,"8 Ave & W 31 St",40.75058535,-73.99468482,426,"West St & Chambers St",40.71754834,-74.01322069,51
"423",3664,"North Moore St & Greenwich St",40.72019521,-74.01030064,426,"West St & Chambers St",40.71754834,-74.01322069,63
"424",347,"Greenwich St & W Houston St",40.728846,-74.008591,426,"West St & Chambers St",40.71754834,-74.01322069,124
"425",388,"W 26 St & 10 Ave",40.74971775,-74.00295035,426,"West St & Chambers St",40.71754834,-74.01322069,53
"426",346,"Bank St & Hudson St",40.73652889,-74.00618026,426,"West St & Chambers St",40.71754834,-74.01322069,62
"427",247,"Perry St & Bleecker St",40.73535398,-74.00483091,426,"West St & Chambers St",40.71754834,-74.01322069,55
"428",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,426,"West St & Chambers St",40.71754834,-74.01322069,70
"429",328,"Watts St & Greenwich St",40.72405549,-74.00965965,426,"West St & Chambers St",40.71754834,-74.01322069,95
"430",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,426,"West St & Chambers St",40.71754834,-74.01322069,123
"431",127,"Barrow St & Hudson St",40.73172428,-74.00674436,426,"West St & Chambers St",40.71754834,-74.01322069,93
"432",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,426,"West St & Chambers St",40.71754834,-74.01322069,60
"433",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,426,"West St & Chambers St",40.71754834,-74.01322069,78
"434",458,"11 Ave & W 27 St",40.751396,-74.005226,426,"West St & Chambers St",40.71754834,-74.01322069,85
"435",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,426,"West St & Chambers St",40.71754834,-74.01322069,185
"436",3256,"Pier 40 - Hudson River Park",40.72771408,-74.01129574,426,"West St & Chambers St",40.71754834,-74.01322069,182
"437",128,"MacDougal St & Prince St",40.72710258,-74.00297088,426,"West St & Chambers St",40.71754834,-74.01322069,74
"438",212,"W 16 St & The High Line",40.74334935,-74.00681753,426,"West St & Chambers St",40.71754834,-74.01322069,98
"439",238,"Bank St & Washington St",40.7361967,-74.00859207,426,"West St & Chambers St",40.71754834,-74.01322069,84
"440",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,426,"West St & Chambers St",40.71754834,-74.01322069,124
"441",3472,"W 15 St & 10 Ave",40.74275383,-74.00747359,426,"West St & Chambers St",40.71754834,-74.01322069,101
"442",426,"West St & Chambers St",40.71754834,-74.01322069,427,"Bus Slip & State St",40.701907,-74.013942,53
"443",3002,"South End Ave & Liberty St",40.711512,-74.015756,427,"Bus Slip & State St",40.701907,-74.013942,150
"444",3256,"Pier 40 - Hudson River Park",40.72771408,-74.01129574,427,"Bus Slip & State St",40.701907,-74.013942,57
"445",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,427,"Bus Slip & State St",40.701907,-74.013942,53
"446",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,427,"Bus Slip & State St",40.701907,-74.013942,80
"447",3656,"E 2 St & Avenue A",40.72307749,-73.98583621,432,"E 7 St & Avenue A",40.72621788,-73.98379855,54
"448",3711,"E 13 St & Avenue A",40.72966729,-73.98067966,432,"E 7 St & Avenue A",40.72621788,-73.98379855,65
"449",3263,"Cooper Square & Astor Pl",40.72951496,-73.9907527,432,"E 7 St & Avenue A",40.72621788,-73.98379855,166
"450",293,"Lafayette St & E 8 St",40.73020661,-73.99102628,432,"E 7 St & Avenue A",40.72621788,-73.98379855,84
"451",285,"Broadway & E 14 St",40.73454567,-73.99074142,432,"E 7 St & Avenue A",40.72621788,-73.98379855,70
"452",497,"E 17 St & Broadway",40.73704984,-73.99009296,432,"E 7 St & Avenue A",40.72621788,-73.98379855,56
"453",411,"E 6 St & Avenue D",40.72228087,-73.97668709,432,"E 7 St & Avenue A",40.72621788,-73.98379855,56
"454",3255,"8 Ave & W 31 St",40.75058535,-73.99468482,434,"9 Ave & W 18 St",40.74317449,-74.00366443,60
"455",3259,"9 Ave & W 28 St",40.74937024,-73.99923384,434,"9 Ave & W 18 St",40.74317449,-74.00366443,55
"456",3656,"E 2 St & Avenue A",40.72307749,-73.98583621,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,56
