"","start_id","start_name","start_latitude","start_longitude","end_id","end_name","end_latitude","end_longitude","n"
"191",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,279,"Peck Slip & Front St",40.707873,-74.00167,11
"192",411,"E 6 St & Avenue D",40.72228087,-73.97668709,279,"Peck Slip & Front St",40.707873,-74.00167,11
"193",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,279,"Peck Slip & Front St",40.707873,-74.00167,11
"194",3002,"South End Ave & Liberty St",40.711512,-74.015756,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,11
"195",252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,11
"196",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,11
"197",402,"Broadway & E 22 St",40.7403432,-73.98955109,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,11
"198",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,11
"199",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"200",377,"6 Ave & Canal St",40.72243797,-74.00566443,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"201",3658,"W 18 St & 9 Ave",40.74353373,-74.00367558,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"202",335,"Washington Pl & Broadway",40.72903917,-73.99404649,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"203",3472,"W 15 St & 10 Ave",40.74275383,-74.00747359,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"204",317,"E 6 St & Avenue B",40.72453734,-73.98185424,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"205",339,"Avenue D & E 12 St",40.72580614,-73.97422494,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
"206",474,"5 Ave & E 29 St",40.7451677,-73.98683077,284,"Greenwich Ave & 8 Ave",40.73901691,-74.00263761,11
